newid,lact_num,calv_date,alp_date,avg_milk,avg_thi3,avg_csi3,avg_thi30,avg_csi30,avg_precspring
367739,1,2009-02-22,2009-06-16,13.47,53.57,1070.95,53.40,1079.78,118.63
275273,6,2013-10-27,2014-06-30,12.03,56.32,1074.99,58.87,1052.85,185.02
358654,2,2012-11-06,2013-06-19,13.73,70.54,873.87,63.28,977.97,144.57
61809,1,2001-02-04,2001-07-01,15.38,51.91,1121.97,50.35,1120.82,125.22
149009,4,2006-02-24,2006-06-30,14.83,54.80,1114.48,53.09,1086.13,150.45
202726,5,2009-10-04,2010-06-22,12.80,63.72,974.86,64.13,994.80,221.35
174396,2,2004-10-24,2005-06-09,16.50,59.03,1056.94,59.20,1052.23,121.06
364147,4,2010-12-08,2011-07-02,11.73,60.35,1080.04,59.67,1055.18,151.77
243603,2,2005-01-17,2005-06-20,20.51,42.10,1169.78,45.44,1146.29,118.08
367232,7,2014-01-04,2014-06-18,24.78,56.19,1048.60,56.84,1052.10,125.72
211249,5,2012-09-03,2013-06-17,8.93,65.96,992.22,60.12,1027.22,220.01
272215,2,2004-01-02,2004-07-06,15.68,58.50,1033.37,54.07,1076.75,98.69
416270,6,2013-09-18,2014-06-20,17.63,61.44,1009.45,61.11,1015.68,227.35
12444,4,2000-10-23,2001-06-19,21.53,64.58,970.41,63.43,1000.59,180.69
70414,6,2008-01-20,2008-07-03,26.81,48.21,1124.73,46.18,1146.20,89.00
233732,1,2008-02-24,2008-06-23,16.13,45.18,1155.56,46.36,1129.99,118.17
394763,4,2014-02-21,2014-06-19,16.95,58.41,990.11,56.06,1018.75,109.02
257333,3,2010-02-16,2010-06-23,22.22,49.64,1068.87,56.32,1019.69,86.02
294311,2,2012-01-04,2012-06-18,26.24,57.65,1018.82,51.86,1094.61,141.32
320776,9,2011-09-11,2012-05-29,18.70,67.02,891.22,60.71,1005.36,160.72
408641,1,2013-01-07,2013-06-20,21.18,52.28,1101.97,47.41,1106.14,98.34
48688,1,2001-11-08,2002-06-04,11.13,64.71,951.12,63.35,979.19,179.38
103463,2,2000-12-22,2001-07-03,8.87,60.15,1059.42,63.67,1018.14,106.70
194660,2,2006-11-07,2007-05-31,13.43,62.48,1082.15,64.24,1036.43,171.03
55486,4,2000-11-14,2001-07-07,12.47,62.14,1044.52,62.50,1036.68,110.90
414176,1,2014-12-02,2015-06-16,10.90,64.80,979.67,64.70,937.14,184.76
216180,2,2007-10-11,2008-06-02,12.33,62.57,1000.68,62.80,994.58,168.79
329893,2,2010-10-28,2011-06-13,10.27,56.35,1069.72,55.68,1086.95,117.29
275512,2,2008-02-06,2008-06-24,17.36,48.80,1130.72,49.98,1114.20,108.65
198632,1,2006-12-03,2007-06-02,11.67,58.71,1136.96,61.08,1054.88,219.45
304040,9,2014-09-17,2015-06-08,15.63,65.99,954.27,63.09,974.65,175.07
94879,8,2006-10-03,2007-06-15,19.10,65.02,1009.89,61.40,1050.32,125.15
36840,2,2002-09-26,2003-06-04,10.03,71.50,860.20,66.75,944.48,125.87
8263,7,2004-11-07,2005-06-15,16.13,62.39,978.04,62.33,1023.02,114.87
206875,5,2005-02-09,2005-06-20,20.64,46.78,1130.03,47.05,1119.27,103.33
231482,5,2007-01-21,2007-06-23,19.05,62.62,977.54,59.51,1023.01,109.70
258601,1,2004-01-09,2004-07-06,13.63,51.96,1107.66,49.59,1099.30,60.25
275064,2,2002-02-08,2002-06-28,18.51,53.46,1080.40,50.56,1107.61,72.53
417711,1,2015-01-12,2015-06-09,17.04,54.52,1064.37,54.38,1078.72,150.70
172333,1,2005-12-18,2006-06-28,8.13,61.21,1086.48,61.69,1016.96,99.42
89592,2,2004-02-04,2004-06-19,22.16,55.01,1029.07,51.78,1082.53,124.28
113270,3,2002-10-18,2003-06-18,16.10,66.55,999.90,65.98,944.87,137.46
202032,4,2008-02-23,2008-07-05,23.58,42.75,1184.45,43.42,1162.33,102.78
223510,2,2008-12-03,2009-06-17,17.47,65.32,978.61,64.26,996.51,170.58
260038,2,2008-01-21,2008-06-30,20.08,52.07,1061.79,55.32,1033.61,99.86
238401,1,2008-09-09,2009-07-03,17.40,59.58,1021.58,60.83,1005.61,64.89
25296,3,2001-01-06,2001-06-14,23.74,53.17,1097.08,51.19,1127.66,119.09
230822,1,2008-01-16,2008-06-23,16.05,42.32,1142.65,45.50,1118.26,118.24
196573,2,2005-09-28,2006-06-03,11.40,59.78,1019.85,63.14,1021.43,135.59
404097,4,2014-10-05,2015-06-15,13.43,65.50,1019.17,63.31,998.49,116.72
229526,1,2006-01-13,2006-05-22,17.64,59.27,1050.86,54.88,1066.60,95.32
340593,6,2013-02-05,2013-06-29,21.76,51.96,1063.42,53.92,1065.19,147.16
286592,2,2008-10-07,2009-06-27,7.97,60.86,1063.27,63.00,1027.82,111.48
177684,4,2003-12-21,2004-06-17,15.43,61.39,1071.59,61.73,1018.67,108.35
160354,2,2005-10-12,2006-06-29,14.13,65.24,993.64,62.97,1023.83,101.84
170684,3,2005-12-03,2006-06-14,19.93,61.92,968.40,56.68,1060.44,85.06
406130,4,2013-11-13,2014-05-23,18.63,63.20,1005.65,59.91,1020.66,182.35
410609,1,2010-12-26,2011-06-17,12.80,63.24,1047.37,61.57,1022.22,174.30
203042,2,2003-09-09,2004-07-01,14.73,69.04,893.72,64.14,1001.96,144.99
55211,5,2005-11-11,2006-06-23,19.63,62.11,983.87,56.07,1051.76,122.94
35793,7,2007-12-07,2008-07-07,10.37,53.01,1154.15,58.15,1044.94,85.20
93602,2,2001-01-01,2001-07-04,19.78,54.52,1057.29,56.01,1062.42,128.01
151868,4,2004-01-02,2004-06-21,25.32,52.33,1036.78,52.62,1069.24,130.47
124138,6,2009-09-05,2010-06-16,22.90,61.23,973.96,61.25,1005.65,186.46
16550,7,2002-02-18,2002-06-10,20.38,58.30,1029.21,57.26,1034.52,106.08
352375,2,2012-10-07,2013-06-14,18.17,63.49,983.33,59.19,1036.25,138.64
225319,1,2006-09-22,2007-06-23,8.87,61.23,992.04,62.66,1033.83,148.65
419490,1,2015-02-08,2015-06-15,21.50,50.95,1114.40,54.82,1045.42,148.52
203363,2,2007-12-18,2008-06-03,18.20,62.86,997.80,63.12,986.48,201.51
284234,1,2009-12-19,2010-06-22,10.87,53.82,1073.06,62.19,1023.18,197.33
77538,2,2000-11-14,2001-07-14,10.83,55.74,1094.47,59.35,1029.95,180.44
282363,2,2010-11-24,2011-06-10,11.90,65.69,962.45,65.58,986.24,160.61
260536,2,2009-02-06,2009-06-10,17.13,61.07,998.97,59.04,1024.35,114.67
221784,3,2008-12-06,2009-07-14,20.23,67.88,902.66,66.05,944.82,100.54
257412,1,2007-10-25,2008-06-10,15.70,58.29,1025.73,61.11,1001.22,164.25
238771,2,2008-09-12,2009-06-17,16.93,63.42,1060.87,62.63,1018.84,112.23
128911,2,2006-01-16,2006-07-01,15.19,40.94,1205.37,46.61,1147.57,137.80
176225,1,2003-10-22,2004-06-18,11.80,67.08,939.01,65.91,969.56,142.48
369054,1,2010-01-24,2010-06-27,15.37,49.96,1073.97,50.37,1071.37,131.90
247122,1,2008-10-20,2009-06-05,10.47,58.24,1059.03,60.10,1043.47,135.57
351640,1,2011-09-18,2012-06-12,9.90,58.32,1025.75,61.87,990.73,151.36
180724,2,2003-12-09,2004-06-03,17.83,57.54,1106.64,57.23,1046.10,158.22
325287,2,2011-10-04,2012-06-05,14.53,62.02,1008.27,62.27,976.72,148.04
412033,4,2014-11-15,2015-06-16,10.60,57.62,1059.63,65.19,964.95,174.02
289016,1,2010-02-22,2010-06-25,19.35,52.64,1059.96,53.68,1062.03,103.11
421668,5,2013-01-04,2013-06-22,28.64,51.77,1084.00,50.71,1090.71,106.51
253242,1,2006-10-16,2007-06-22,9.53,59.42,1042.13,56.65,1074.86,116.36
351438,2,2013-12-24,2014-06-09,19.83,62.32,996.02,58.30,1063.01,193.75
132253,5,2004-10-15,2005-06-20,14.73,61.36,1018.62,58.72,1040.81,73.36
250050,4,2012-02-14,2012-07-06,24.61,49.12,1097.28,48.81,1113.59,98.14
227551,1,2007-12-13,2008-06-12,12.20,58.94,1133.59,63.52,974.65,165.27
95486,2,2004-09-21,2005-06-11,11.07,59.18,1096.65,58.90,1061.61,134.19
91864,1,2001-01-26,2001-02-14,17.79,,,,,104.69
166064,2,2005-11-05,2006-07-02,10.83,62.16,1001.50,58.23,1035.87,98.99
337387,1,2009-11-16,2010-06-24,9.23,60.88,991.58,61.57,1003.60,208.26
289253,2,2011-02-23,2011-06-09,15.19,56.97,995.26,54.38,1040.82,130.48
169154,6,2006-12-12,2007-06-25,10.73,54.25,1085.38,55.44,1092.45,188.91
334174,3,2011-11-17,2012-06-06,16.23,58.46,996.29,59.75,1037.56,123.16
409543,2,2013-11-28,2014-06-15,20.00,64.04,934.21,60.74,999.66,134.51
392804,2,2014-01-19,2014-06-21,20.62,49.94,1127.68,50.99,1094.10,124.35
410321,1,2012-11-03,2013-05-27,13.47,58.93,1021.38,60.47,999.00,203.58
393889,2,2014-02-06,2014-06-17,22.93,49.93,1104.44,47.17,1144.77,136.33
392184,6,2010-10-22,2011-06-14,19.43,64.37,909.06,62.70,992.36,160.82
259557,1,2009-01-23,2009-06-30,16.58,48.13,1167.93,52.43,1073.53,82.19
55668,1,2001-12-22,2002-06-19,8.00,62.91,976.30,62.38,1055.00,147.29
141607,2,2003-10-19,2004-07-02,10.30,60.60,991.31,57.49,1051.05,59.93
205027,3,2001-10-15,2002-06-30,12.40,57.65,1024.25,60.64,1030.62,136.07
304754,2,2001-12-13,2002-06-11,12.33,58.51,1077.73,61.13,1028.62,170.83
330539,1,2010-09-23,2011-06-18,14.30,59.81,1082.25,58.56,1036.12,151.36
158755,2,2007-01-24,2007-06-18,14.87,45.57,1141.77,42.12,1183.11,129.80
148692,2,2000-09-14,2001-06-17,11.10,53.69,1147.73,55.39,1083.50,199.13
148234,1,2005-02-10,2005-07-01,16.50,52.07,1032.34,49.06,1087.41,116.76
343399,7,2014-12-30,2015-06-11,19.97,63.47,965.01,64.52,987.65,169.42
263667,4,2007-09-24,2008-06-17,17.47,55.66,1016.46,60.39,1009.53,135.05
402972,2,2014-09-30,2015-06-30,12.57,61.77,1000.47,64.67,985.70,112.53
47323,6,2003-09-27,2004-05-24,15.07,57.74,1012.88,59.43,1037.23,157.92
289582,4,2009-02-17,2009-06-10,19.04,55.67,1102.98,55.82,1050.83,107.26
129224,4,2007-11-13,2008-06-23,14.43,66.10,947.39,63.79,1002.64,109.25
10736,2,2000-10-17,2001-07-08,11.97,57.96,1135.71,58.52,1065.81,112.33
111073,3,2006-01-10,2006-06-06,20.83,53.78,1082.35,55.69,1063.56,115.29
57556,10,2003-02-16,2003-07-09,18.11,55.13,1050.75,54.44,1075.61,138.33
372985,2,2013-09-05,2014-06-21,6.10,60.59,1020.92,62.23,1010.45,209.14
204156,2,2007-02-01,2007-05-24,16.38,56.63,1073.88,58.98,1030.74,114.36
3392,3,2002-11-16,2003-07-01,15.20,61.76,973.04,68.57,921.27,146.30
43775,2,2002-12-01,2003-06-07,15.63,70.66,910.26,68.23,943.54,154.61
41077,1,2001-10-12,2002-06-29,10.67,59.64,1020.81,60.13,1014.07,135.87
363250,5,2012-12-09,2013-06-24,21.20,60.81,1016.16,62.80,1003.20,120.14
179291,1,2002-09-11,2003-05-25,15.03,65.70,913.20,65.31,976.58,148.64
174734,1,2004-09-09,2005-06-26,15.70,68.37,935.69,58.80,1061.90,111.46
39929,4,2004-09-28,2005-07-03,13.37,64.38,981.86,66.35,979.66,48.74
188397,2,2004-11-14,2005-06-23,14.30,64.35,971.96,61.71,1007.69,170.85
308209,2,2011-12-01,2012-06-27,13.53,54.38,1092.06,58.80,1046.60,135.21
290197,5,2008-10-15,2009-05-21,17.73,60.84,1091.58,58.88,1053.50,176.22
109306,2,2003-11-11,2004-06-24,13.20,62.22,1006.67,58.79,1053.92,140.87
380124,2,2014-10-29,2015-07-05,11.63,66.43,916.72,63.90,989.29,178.21
136147,1,2002-11-05,2003-06-04,11.40,61.09,1036.28,56.69,1078.85,125.42
81678,2,2002-11-18,2003-06-15,7.30,63.48,975.32,60.73,1006.96,140.15
147365,1,2002-12-19,2003-06-19,17.53,68.62,956.91,69.59,928.14,59.79
270786,1,2009-10-03,2010-05-28,15.47,69.97,918.31,63.84,997.37,157.41
421359,2,2012-09-27,2013-06-22,16.30,67.29,960.40,61.37,1018.03,120.79
204461,1,2005-10-23,2006-06-21,9.70,64.14,1038.26,61.79,1015.62,160.58
48620,2,2001-11-07,2002-06-23,17.70,63.46,982.89,58.10,1068.66,198.26
56739,8,2007-02-24,2007-06-15,17.71,54.62,1069.61,55.43,1067.80,146.70
382305,2,2013-10-23,2014-05-28,22.60,55.87,1055.95,55.83,1067.50,185.44
244836,4,2010-09-24,2011-07-03,9.73,51.35,1133.04,52.37,1093.61,78.73
388279,2,2015-02-13,2015-06-10,22.94,57.41,1002.43,57.87,1015.91,107.28
371106,1,2012-02-17,2012-06-24,15.82,53.01,1082.01,54.91,1060.17,106.74
187025,5,2011-01-20,2011-06-27,17.30,55.07,1034.72,50.99,1088.66,83.71
314649,1,2011-01-28,2011-06-15,14.81,55.44,1003.19,56.75,1015.43,89.34
8647,2,2001-10-31,2002-05-21,18.80,68.26,912.58,62.65,990.82,158.75
199997,5,2000-12-06,2001-06-22,19.60,62.90,999.09,57.41,1089.90,159.73
210443,1,2000-10-30,2001-06-14,9.70,50.77,1126.24,53.14,1097.64,178.91
341674,1,2010-10-16,2011-06-12,13.80,61.23,1031.80,63.58,1026.57,127.92
369631,2,2006-09-26,2007-06-14,12.63,62.41,1030.45,54.29,1107.79,207.74
153125,1,2005-09-04,2006-05-30,17.43,59.04,1113.92,63.91,983.98,163.05
121478,4,2001-12-01,2002-07-06,9.73,50.35,1141.73,57.36,1048.23,144.93
247453,2,2009-11-16,2010-06-17,14.57,54.50,1160.88,60.94,1033.28,183.75
251585,2,2010-02-03,2010-06-19,21.67,57.94,1045.75,56.80,1038.09,99.53
215567,2,2009-01-21,2009-06-07,24.74,57.14,1022.63,51.17,1086.57,126.22
199701,2,2006-12-12,2007-06-04,14.80,59.96,1030.62,59.19,1089.40,166.01
145872,2,2002-01-23,2002-06-30,12.37,53.27,1073.80,55.52,1063.98,74.81
419339,1,2015-02-06,2015-06-21,14.70,49.58,1135.92,52.84,1091.60,142.92
340399,3,2012-01-17,2012-06-21,18.14,55.81,1040.58,48.13,1128.64,112.98
283001,6,2012-11-19,2013-06-29,18.30,42.58,1122.55,50.29,1098.16,117.79
149214,1,2004-02-25,2004-06-16,13.54,54.89,1030.46,55.28,1043.35,107.83
395136,1,2012-10-02,2013-06-07,13.07,64.85,1001.51,60.14,1047.71,174.20
224919,1,2007-11-22,2008-06-17,15.23,58.13,1028.86,62.63,1009.17,109.25
383117,3,2010-11-04,2011-06-03,11.60,52.99,1037.68,54.61,1073.62,155.53
390999,1,2013-12-26,2014-06-23,11.73,60.60,989.30,59.38,1013.56,170.61
87787,2,2003-01-13,2003-06-21,14.92,56.94,1006.81,54.61,1034.62,73.74
413612,2,2014-11-27,2015-06-09,15.97,60.88,1042.90,62.71,1013.87,178.21
187434,2,2003-12-13,2004-07-11,17.10,49.78,1164.02,53.74,1088.66,174.53
291082,2,2008-11-06,2009-07-03,8.90,66.52,947.47,67.11,972.66,88.68
151995,1,2000-11-01,2001-06-15,13.97,62.80,1013.60,59.05,1046.39,180.27
189680,2,2006-10-16,2007-06-06,17.40,54.61,1176.61,53.49,1124.25,192.67
55718,2,2000-12-28,2001-06-15,15.17,60.77,1052.04,61.86,1009.61,185.39
393783,1,2014-02-04,2014-06-06,19.31,52.88,1083.54,53.55,1063.82,79.24
78891,1,2001-10-17,2002-06-18,11.47,66.02,954.65,60.73,1053.07,141.89
380803,2,2014-12-27,2015-07-03,20.73,65.56,898.24,62.13,972.13,135.76
148865,1,2003-09-29,2004-06-03,13.00,59.18,1086.62,62.01,999.03,154.27
267206,6,2015-02-02,2015-06-17,21.18,55.99,1025.35,56.40,1027.44,143.06
148845,2,2005-02-19,2005-06-28,21.11,55.14,1025.31,56.37,1011.23,80.00
403107,1,2013-10-22,2014-05-23,17.50,63.20,1005.65,59.91,1020.66,182.35
342565,2,2012-02-18,2012-06-24,18.68,52.64,1113.59,52.61,1081.17,103.50
48894,3,2003-11-28,2004-06-26,17.70,52.39,1049.09,49.94,1140.62,166.10
177630,2,2006-02-26,2006-06-17,15.60,54.98,1050.51,53.08,1069.86,104.15
398502,1,2014-09-02,2015-06-05,15.57,69.03,889.78,64.29,983.93,144.96
22715,4,2004-02-01,2004-06-07,23.88,51.50,1072.03,50.69,1096.50,160.56
78354,5,2001-09-25,2002-06-21,13.00,69.04,945.09,64.12,1000.24,108.28
308010,1,2010-11-19,2011-06-30,12.00,62.71,1032.26,61.80,1027.70,118.79
360067,4,2015-01-30,2015-06-24,22.67,53.64,1066.92,51.23,1104.20,139.85
258157,1,2006-02-06,2006-06-26,17.89,51.01,1122.00,49.81,1116.93,134.03
290345,2,2007-09-15,2008-06-16,8.53,53.66,1100.77,58.14,1059.37,123.43
366515,1,2012-01-20,2012-05-29,18.16,54.62,1063.88,54.41,1072.05,133.82
194956,1,2006-11-09,2007-06-28,12.73,56.16,1101.40,61.80,1033.80,185.49
263005,2,2007-11-14,2008-07-03,13.13,63.20,1024.25,58.66,1055.11,165.27
277885,1,2004-10-18,2005-06-03,14.30,57.59,1058.11,59.84,1045.37,132.40
386441,2,2010-12-01,2011-06-16,9.43,56.38,1125.35,55.59,1096.10,147.79
285312,2,2010-01-01,2010-06-11,14.51,45.74,1142.38,47.07,1123.42,128.92
250067,1,2008-11-02,2009-06-17,14.47,59.95,1068.96,60.34,1029.95,100.36
95484,2,2003-09-14,2004-06-12,15.93,63.96,1056.71,63.90,1018.47,155.33
276953,2,2009-10-28,2010-06-18,17.10,53.76,1152.36,56.49,1088.02,177.61
384948,1,2013-11-06,2014-06-28,6.87,61.60,1005.03,60.52,1042.99,59.72
381308,2,2010-09-23,2011-06-09,17.23,61.73,992.28,61.44,1013.65,133.61
320497,2,2011-09-08,2012-07-04,16.23,61.22,1000.30,62.71,989.48,165.79
340661,1,2009-09-20,2010-06-18,15.20,64.67,1007.22,63.42,1024.64,92.73
365627,2,2013-01-04,2013-07-01,22.00,44.61,1132.39,47.80,1107.01,91.32
196252,1,2005-11-13,2006-06-12,13.50,66.88,962.28,62.72,1036.17,145.65
419540,1,2014-01-16,2014-06-13,25.51,53.14,1047.69,55.21,1043.55,150.50
9791,3,2002-12-04,2003-05-30,17.33,66.53,940.95,65.84,959.52,158.56
107198,2,2004-12-17,2005-06-23,16.53,59.32,1034.46,56.35,1095.47,137.07
363046,2,2012-12-07,2013-06-19,14.57,70.57,868.89,62.63,979.49,185.09
155191,4,2008-11-21,2009-06-14,8.37,62.49,981.97,63.83,984.38,178.46
364527,2,2011-11-19,2012-06-01,15.47,66.79,989.51,66.20,968.37,116.29
334707,6,2012-10-28,2013-07-01,14.67,57.82,1061.76,60.83,1010.28,122.89
368990,7,2011-10-07,2012-06-16,16.30,56.03,1110.28,58.14,1060.28,114.43
264576,1,2004-11-17,2005-06-06,13.87,55.93,1100.62,61.68,998.47,149.03
373135,1,2013-09-06,2014-06-16,11.10,60.67,991.36,58.74,1052.74,115.99
205283,1,2007-02-20,2007-06-07,16.16,56.66,1000.08,55.78,1024.44,108.66
344325,3,2011-02-14,2011-07-15,24.77,58.71,1022.28,57.23,1045.61,104.38
58565,1,2000-12-20,2001-06-20,16.83,56.57,1113.75,59.30,1032.76,187.11
233574,1,2007-01-19,2007-06-27,14.76,55.36,1055.73,53.60,1073.55,159.25
25918,3,2002-01-10,2002-06-12,19.29,55.56,1075.44,54.75,1054.30,129.32
33860,1,2001-09-08,2002-06-28,12.93,59.84,1010.03,57.88,1042.36,107.27
407474,1,2014-10-21,2015-05-26,15.30,61.97,983.92,62.15,1004.67,165.67
417157,2,2015-01-05,2015-06-29,20.68,53.75,1051.19,54.52,1052.90,93.78
68547,6,2002-09-29,2003-06-23,14.27,67.24,987.62,69.18,941.38,96.92
114222,1,2003-12-12,2004-06-28,18.23,64.52,963.81,61.14,1062.59,146.14
203160,5,2004-12-25,2005-05-31,19.13,65.14,957.76,67.20,960.78,135.81
88915,3,2003-01-27,2003-06-24,20.51,57.29,1030.98,52.55,1072.54,108.80
70245,2,2002-10-05,2003-06-16,10.73,66.97,978.23,64.25,975.30,121.29
229478,4,2009-01-20,2009-06-17,22.54,57.92,1043.30,54.43,1073.73,123.40
50062,4,2001-11-14,2002-07-03,8.83,62.12,1006.56,63.91,974.69,103.16
136040,3,2005-10-10,2006-06-13,19.70,65.79,923.02,61.73,1015.13,149.50
415558,1,2011-02-09,2011-06-12,15.83,59.47,970.27,57.87,1020.47,108.10
412502,1,2014-11-18,2015-06-03,14.97,73.25,899.97,65.75,953.28,148.59
89255,1,2003-01-31,2003-07-02,16.07,49.96,1073.05,51.36,1108.15,119.91
225357,3,2006-09-28,2007-05-14,15.43,65.37,1011.46,63.00,991.83,132.00
329853,1,2011-10-24,2012-06-06,14.70,59.24,1011.47,61.18,1007.10,135.86
38792,4,2003-10-28,2004-05-29,18.10,58.95,1045.23,56.52,1060.85,188.26
173556,1,2005-01-02,2005-07-11,17.18,46.59,1140.98,50.82,1096.86,137.35
55211,2,2001-12-17,2002-06-21,18.00,60.26,1014.77,55.02,1064.26,129.90
343242,2,2011-01-14,2011-06-18,17.41,54.63,1011.14,57.25,1007.23,94.29
200955,8,2009-12-19,2010-06-10,12.53,66.71,962.34,58.31,1059.39,150.34
89373,1,2003-02-02,2003-06-10,15.34,57.32,1025.29,53.27,1073.18,113.99
127822,4,2005-09-15,2006-05-27,12.93,62.65,991.80,63.91,989.98,131.34
34774,2,2001-09-16,2002-06-05,11.07,56.40,1148.53,58.99,1041.19,199.10
367715,1,2013-02-03,2013-06-26,13.17,48.49,1086.79,49.30,1118.56,158.09
142896,1,2004-12-10,2005-06-15,15.10,66.12,1033.86,65.13,978.52,120.47
36840,6,2007-10-08,2008-06-25,14.60,68.89,918.75,63.06,1002.07,159.14
154582,5,2010-01-06,2010-06-30,29.66,51.14,1088.63,51.59,1107.60,187.84
282359,2,2010-11-19,2011-06-10,17.27,59.79,1110.02,60.37,1065.72,191.05
27420,4,2001-02-01,2001-06-23,21.33,51.16,1079.43,52.52,1078.35,154.99
83947,1,2002-12-04,2003-06-15,14.40,71.01,965.46,64.76,993.30,57.45
203327,7,2011-12-16,2012-07-03,19.83,69.70,975.05,67.88,972.03,77.63
60341,1,2002-02-19,2002-06-17,13.54,54.68,1063.26,54.26,1060.70,132.69
209589,1,2007-09-05,2008-05-26,16.50,67.65,905.05,61.12,982.08,128.14
314903,1,2008-12-09,2009-06-15,17.00,65.33,1058.83,63.29,1021.64,153.41
419100,2,2015-02-02,2015-06-25,15.10,51.76,1052.96,50.42,1061.71,114.24
308484,2,2009-09-13,2010-05-26,15.53,68.78,924.20,63.14,977.33,76.65
366767,1,2011-12-09,2012-07-04,16.27,60.63,964.14,63.67,966.09,161.07
28464,2,2001-02-15,2001-07-07,23.81,47.49,1157.66,47.17,1132.86,118.12
2268,1,2000-09-14,2001-06-12,14.57,54.60,1115.37,60.20,1022.98,177.17
315838,9,2009-11-16,2010-06-29,16.50,56.89,1072.21,56.16,1091.24,139.35
2585,3,2000-09-16,2001-05-30,15.30,66.82,898.59,62.62,982.27,168.11
349337,1,2012-09-22,2013-06-24,16.17,64.31,946.64,63.13,970.41,164.29
338989,4,2013-12-06,2014-06-19,17.63,61.07,1013.49,61.42,1024.08,134.17
260608,1,2009-02-07,2009-07-03,13.46,47.02,1087.81,46.12,1129.53,77.12
230514,2,2006-11-08,2007-07-02,11.33,60.78,1034.11,63.31,996.97,96.49
359232,8,2013-10-29,2014-06-19,19.03,59.70,1065.06,60.68,1047.67,153.05
173320,2,2005-12-27,2006-06-30,7.47,64.11,941.81,61.15,992.90,70.59
119811,6,2006-02-26,2006-07-03,17.20,59.63,1013.63,57.32,1031.37,105.30
364149,6,2010-12-18,2011-06-25,23.60,54.63,1094.79,58.51,1052.30,142.80
358701,2,2012-11-06,2013-06-17,9.70,65.96,992.22,60.12,1027.22,220.01
267280,3,2009-09-16,2010-06-15,11.67,65.10,992.50,62.59,1002.97,143.44
61840,1,2001-02-16,2001-06-26,16.94,58.57,1010.68,57.93,1040.40,136.51
161950,7,2009-10-18,2010-06-19,12.80,54.98,1137.86,60.49,1032.25,194.50
191140,2,2007-10-01,2008-06-27,13.87,61.88,1011.53,57.10,1083.59,156.31
234697,1,2006-09-28,2007-06-14,13.90,66.95,1013.17,60.02,1074.66,174.98
366285,1,2013-01-12,2013-06-18,15.54,56.51,1001.04,51.48,1060.51,87.95
174399,2,2004-10-28,2005-06-05,14.37,58.21,1086.02,62.05,1014.34,183.85
230065,3,2005-12-22,2006-06-17,19.47,69.20,886.60,63.40,992.55,162.40
259565,2,2005-01-18,2005-06-17,25.70,53.45,1043.09,51.70,1059.01,112.88
419201,3,2012-09-30,2013-06-18,16.50,60.61,1001.69,53.95,1105.89,165.35
55125,1,2001-12-17,2002-06-02,11.27,63.57,963.00,61.74,1001.44,200.24
198385,5,2008-01-31,2008-06-11,22.39,56.16,1045.78,58.50,1022.73,115.76
222128,1,2006-12-05,2007-06-05,15.30,61.54,1052.40,60.08,1048.05,105.07
13694,3,2000-10-27,2001-06-16,10.63,59.99,1078.83,60.47,1058.08,234.99
341219,2,2012-01-29,2012-06-04,17.63,53.98,1053.89,55.18,1034.74,112.98
354991,5,2013-09-23,2014-06-23,16.90,62.43,1076.29,62.06,1012.89,149.47
393898,3,2014-02-06,2014-05-30,22.16,58.19,1027.84,59.54,1028.60,144.75
391710,2,2011-12-04,2012-07-02,12.93,61.07,1029.64,58.83,1019.23,185.50
410479,1,2010-12-30,2011-06-14,17.47,60.67,1009.44,59.63,1001.85,117.29
126621,3,2000-11-23,2001-06-23,12.60,64.68,1001.76,63.21,1022.45,166.15
192845,2,2008-02-20,2008-06-01,17.39,50.06,1075.56,50.62,1078.44,113.36
292282,1,2008-02-17,2008-05-24,14.33,48.67,1168.59,47.44,1138.48,149.80
371861,6,2010-02-27,2010-06-16,20.85,52.46,1067.89,50.32,1092.32,124.32
313201,5,2014-01-30,2014-06-19,24.10,60.38,986.04,59.30,1011.25,99.64
344560,1,2006-01-12,2006-06-17,17.61,51.74,1076.07,47.85,1135.71,80.53
279504,2,2008-12-09,2009-06-16,20.00,63.63,1137.20,61.83,1029.93,153.41
229994,2,2008-01-06,2008-06-30,23.64,55.71,1051.81,52.58,1094.71,92.48
259189,8,2006-10-04,2007-05-25,11.93,59.79,1025.27,60.73,1051.68,209.27
380112,3,2014-09-30,2015-05-20,20.70,53.64,1179.04,58.87,1042.27,81.09
8495,5,2004-11-04,2005-06-19,16.80,64.53,954.04,58.14,1070.44,149.45
71136,4,2005-02-21,2005-06-17,21.70,52.51,1075.61,51.25,1056.46,81.42
240371,1,2008-09-21,2009-06-07,10.40,64.80,1079.98,64.82,999.80,150.27
206701,1,2004-01-05,2004-06-25,16.69,56.96,1021.45,51.36,1093.49,106.95
160347,2,2005-10-12,2006-06-12,13.17,63.44,960.70,60.08,1044.29,106.30
186722,6,2008-02-05,2008-06-18,32.58,48.54,1125.37,51.80,1085.61,143.71
417105,1,2015-01-04,2015-07-05,23.68,57.30,1068.60,54.36,1072.69,71.24
175254,8,2007-01-05,2007-06-06,21.85,57.45,1048.86,53.76,1061.08,117.35
173848,2,2006-01-03,2006-06-21,20.89,48.67,1127.24,47.81,1135.07,111.91
120543,2,2004-02-26,2004-07-02,13.69,48.59,1117.48,49.66,1103.95,78.79
